"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-05","4.4",,"0.3",,,"5.7","12.2","-1.0","  230","  230","8.1","14.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-06","1.5",,"0.0",,,"5.3","14.4","-3.8","   30","   30","5.8","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-07","1.4",,"0.0",,,"9.7","24.4","0.6","  250","  230","8.9","13.4",,,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-08","5.0",,"3.6",,,"12.3","12.2","5.6","  240","  250","11.2","17.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-09","4.8",,"4.6",,,"6.8","9.4","2.8","  290","  280","10.3","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-10","4.5",,"2.5",,,"5.0","8.3","1.7","  230","  220","9.4","16.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-11","5.0",,"6.4",,,"4.7","11.7","1.7","  300","   10","9.8","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-12","3.9",,"5.3",,,"3.1","7.2","-1.6","  250","  260","9.8","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-13","1.8",,"9.4",,,"1.7","5.6","-2.1","   20","   20","4.5","6.3","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-14","2.1",,"5.8",,,"3.0","10.0","-0.5","  130","  130","7.6","9.8","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-15","1.6",,"0.8","0.0","0.0","3.4","10.0","-1.6","  150","  160","5.8","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-16","2.0",,"3.3","0.0","0.0","3.1","8.3","-2.1","  220","  340","7.2","10.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-17","2.0",,"0.0","0.0","0.0","4.9","14.4","-2.7","  170","  170","12.5","17.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-18","3.2",,"11.9",,,"9.1","10.6","3.9","  240","  180","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-19","2.2",,"4.3",,,"6.1","11.7","-0.5","  270","  190","5.4","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-20","1.8",,"4.1",,,"5.4","10.6","0.0","  190","  320","6.3","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-21","3.5",,"10.7",,,"7.9","12.8","3.9","  180","  170","10.3","13.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-22","0.9",,"0.3",,,"7.7","15.0","2.2","  280","  290","6.3","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-23","0.9",,"0.0",,,"7.7","17.2","0.0","  150","  160","4.5","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-24","2.9",,"2.0",,,"10.2","20.6","0.6","  180","  180","7.6","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-25","2.9",,"0.8",,,"12.2","15.0","3.3","  280","  250","7.6","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-26","2.8",,"8.4",,,"7.5","11.7","2.2","  260","  220","6.7","11.2","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-27","1.8",,"1.0",,,"6.7","12.2","0.6","  180","  210","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-28","1.7",,"0.0",,,"6.8","13.3","0.0","  210","  220","7.2","10.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-29","3.1",,"7.1",,,"9.4","15.6","5.6","  190","  180","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-30","2.1",,"7.4",,,"10.8","14.4","5.0","  180","  180","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-01","1.1",,"0.0",,,"9.9","16.7","5.6","  220","  230","5.4","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-02","2.4",,"3.3",,,"11.6","15.6","6.7","  320","  320","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-03","3.0",,"0.0",,,"10.1","12.8","5.6","  200","  230","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-04","1.6",,"0.0",,,"10.3","20.6","3.9","  360","   10","5.8","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-05","3.3",,"12.4",,,"10.6","11.1","6.7","  240","  240","8.1","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-06","1.9",,"23.4",,,"8.3","11.7","5.6","  190","  180","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-07","3.9",,"1.3",,,"9.1","11.7","4.4","  230","  230","10.7","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-08","3.3",,"0.0",,,"6.7","12.8","1.7","  310","  270","7.2","10.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-09","4.1",,"0.0",,,"7.4","13.9","2.2","  230","  240","8.1","11.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-10","2.0",,"0.0",,,"7.8","15.0","1.1","  240","  230","7.2","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-11","2.8",,"1.3",,,"8.2","15.0","0.0","  270","  260","7.2","11.2","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-12","6.0",,"3.8",,,"9.1","10.6","3.3","  180","  170","14.3","25.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-13","2.2",,"1.5",,,"7.3","14.4","1.7","  170","  140","7.6","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-14","3.0",,"2.0",,,"11.1","19.4","7.2","  240","  230","8.9","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-15","1.9",,"19.6",,,"12.8","16.7","10.6","  240","  250","7.2","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-16","3.8",,"0.0",,,"12.7","15.0","4.4","  240","  240","8.1","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-17","2.1",,"0.0",,,"9.3","16.7","2.8","  250","  220","5.4","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-18","4.9",,"8.9",,,"10.9","13.3","6.7","  190","  180","10.7","16.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-19","3.3",,"4.6",,,"9.2","15.0","5.0","  330","  310","8.1","11.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-20","1.1",,"0.0",,,"8.8","18.3","1.7","  310","  290","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-21","1.6",,"0.0",,,"10.8","20.0","2.2","  350","  350","7.2","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-22","1.0",,"0.0",,,"12.7","22.8","5.6","  320","  320","5.4","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-23","2.9",,"0.0",,,"14.5","17.8","8.9","  240","  250","7.2","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-24","1.6",,"0.3","0.0","0.0","11.8","16.1","7.2","  340","  360","4.0","5.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-25","2.4",,"0.0","0.0","0.0","13.9","20.6","11.7","  240","  230","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-26","1.3",,"6.1",,,"14.3","20.0","8.3","  220","  190","5.4","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-27","3.3",,"3.3",,,"13.3","14.4","8.3","  240","  270","6.7","9.8","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-28","2.2",,"14.5",,,"10.6","12.2","8.9","  360","  360","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-29","3.9",,"3.8",,,"10.9","14.4","7.2","  220","  220","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-30","1.8",,"0.0",,,"10.4","16.7","5.0","   10","  360","5.4","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-05-31","2.0",,"0.0",,,"13.3","22.8","5.6","   80","   80","5.8","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-01","1.5",,"0.0",,,"16.4","22.2","9.4","  360","  360","4.0","4.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-02","1.1",,"0.0",,,"16.8","24.4","8.9","  110","  120","6.7","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-03","2.9",,"1.8",,,"16.4","18.9","12.2","  190","  220","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-04","2.2",,"13.2",,,"14.3","18.3","11.7","  190","  190","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-05","3.4",,"8.6",,,"15.1","16.7","9.4","  260","  240","8.1","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-06","1.1",,"0.0",,,"12.5","18.3","5.6","  280","  290","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-07","1.3",,"0.0",,,"13.3","22.2","4.4","   50","   50","5.4","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-08","2.1",,"0.0",,,"17.4","21.7","12.8","  270","  210","6.3","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-09","2.2",,"29.5",,,"14.6","15.6","11.7","  180","  190","9.8","14.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-10","2.4",,"15.7",,,"15.4","18.9","12.2","  180","  180","6.3","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-11","2.5",,"0.0",,,"14.7","20.6","11.1","  260","  250","6.7","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-12","2.5",,"0.0",,,"12.9","14.4","10.0","  240","  250","7.2","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-13","4.4",,"0.3",,,"11.8","15.0","9.4","  240","  260","8.1","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-14","3.0",,"0.0",,,"11.6","15.6","6.1","  240","  210","6.3","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-15","1.0",,"0.0",,,"11.3","16.1","5.6","   30","   30","5.4","5.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-16","1.4",,"4.1",,,"13.2","18.9","8.9","  220","  210","5.8","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-17","1.7",,"3.8",,,"13.1","14.4","8.9","  210","  210","4.0","5.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-18","3.4",,"0.0",,,"12.5","17.2","8.3","  250","  260","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-19","3.0",,"0.0",,,"13.2","18.9","8.3","  250","  250","7.2","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-20","1.7",,"0.0",,,"13.9","21.1","8.3","  320","  200","4.0","5.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-21","1.3",,"0.0",,,"16.1","26.7","10.0","  290","  300","4.5","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-22","2.5",,"0.0",,,"18.0","22.2","8.3","  220","  230","5.8","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-23","1.7",,"0.0",,,"14.1","22.2","4.4","  340","   20","5.8","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-24","2.8",,"0.0",,,"15.8","25.6","5.0","   70","   70","7.2","11.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-25","2.9",,"0.0",,,"19.6","31.7","7.8","   30","   20","6.7","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-26","2.1",,"0.0",,,"22.8","34.4","10.0","   50","   40","5.8","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-27","1.7",,"0.0",,,"23.9","33.3","11.7","  230","  240","6.7","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-28","3.3",,"0.0",,,"17.4","17.8","8.9","  230","  220","7.6","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-29","2.3",,"0.3",,,"15.0","18.3","8.9","  190","  260","5.4","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-06-30","1.7",,"0.0",,,"15.1","25.0","6.1","   10","   50","5.4","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-01","1.6",,"0.0",,,"17.1","23.9","8.9","  190","  260","4.5","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-02","1.7",,"0.0",,,"14.9","19.4","8.9","  240","  240","5.8","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-03","3.3",,"0.0",,,"14.7","16.7","10.0","  230","  230","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-04","2.4",,"0.0",,,"14.2","22.2","8.9","  180","  290","4.5","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-05","1.3",,"0.8",,,"16.6","23.9","6.7","  360","  360","4.0","6.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-06","1.5",,"1.5",,,"18.2","23.9","14.4","  190","  180","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-07","1.6",,"0.0",,,"17.5","23.9","11.7","  160","  240","5.4","6.7",,,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-08","1.3",,"0.0",,,"18.4","25.0","11.7","  290","  210","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-09","2.1",,"0.0",,,"17.2","24.4","8.9","  270","  210","6.3","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-10","1.5",,"0.0",,,"17.4","25.0","10.6","   10","  340","4.5","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-11","2.0",,"0.0",,,"19.5","31.7","9.4","   20","   40","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-12","2.2",,"0.0",,,"21.8","29.4","10.0","  240","  240","6.7","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-13","1.4",,"0.0",,,"17.1","26.1","10.0","  330","  330","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-14","1.5",,"0.0",,,"16.8","27.8","7.8","  230","  310","4.0","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-15","2.6",,"0.0",,,"18.1","26.1","9.4","  290","  230","5.8","11.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-16","2.5",,"0.0",,,"19.0","22.2","12.2","  250","  300","5.4","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-17","1.4",,"0.0",,,"16.3","20.0","10.6","  270","  280","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-18","2.8",,"0.0",,,"15.5","23.3","10.6","  350","  230","5.4","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-19","2.5",,"0.0",,,"19.0","29.4","11.7","   20","   20","5.8","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-20","1.2",,"0.0",,,"20.1","30.6","11.1","  350","   30","4.0","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-21","3.0",,"0.0",,,"19.7","27.2","11.1","  210","  190","5.8","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-22","3.4",,"0.0",,,"17.4","22.8","11.1","  210","  220","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-23","1.9",,"0.0",,,"16.0","23.9","10.0","   10","  350","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-24","2.2",,"0.0",,,"18.7","29.4","9.4","   20","   40","6.3","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-25","2.5",,"0.0",,,"22.6","32.8","12.2","   20","   40","7.6","12.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-26","1.7",,"0.0",,,"24.3","36.1","13.3","   10","  330","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-27","1.5",,"0.0",,,"24.0","34.4","13.9","  360","   20","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-28","1.8",,"0.0",,,"24.0","35.6","14.4","   20","  350","4.5","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-29","1.3",,"0.0",,,"25.5","36.1","15.0","   10","   10","4.0","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-30","1.5",,"0.0",,,"25.6","37.2","14.4","   10","   50","4.5","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-07-31","1.4",,"0.0",,,"25.6","36.1","13.3","  320","  320","5.4","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-01","4.4",,"0.0",,,"22.6","27.8","14.4","  240","  220","8.1","10.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-02","3.0",,"0.0","0.0",,"18.7","26.7","11.1","  240","  200","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-03","3.4",,"0.0",,,"16.5","22.8","6.7","  210","  210","8.1","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-04","3.2",,"0.0",,,"17.0","23.3","11.1","  220","  210","6.7","9.4","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-05","2.2",,"0.0",,,"16.6","25.6","7.2","  360","   60","7.2","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-06","2.6",,"0.0",,,"18.3","30.0","7.8","   20","   20","7.6","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-07","2.2",,"0.0","0.0","0.0","21.1","33.3","8.3","   50","   60","6.3","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-08","1.9",,"0.0",,,"22.6","33.3","10.0","  310","  360","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-09","0.8",,"0.0",,,"19.5","27.8","12.8","   10","   60","3.6","5.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-10","1.9",,"0.8",,,"19.6","20.6","12.2","  200","  190","5.4","7.2","    1",,"    1",,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-11","1.3",,"0.0",,,"17.1","27.8","10.0","   40","   30","4.5","6.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-12","2.5",,"0.0",,,"19.2","25.0","10.6","  260","  230","6.7","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-13","2.2",,"0.0",,,"17.8","22.2","10.6","  240","  200","5.8","6.7","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-14","1.3",,"0.0",,,"16.8","27.8","7.8","  360","  360","4.5","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-15","1.0",,"0.0",,,"20.1","30.6","10.0","  360","   10","5.4","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-16","2.2",,"0.0",,,"19.6","29.4","10.0","   30","   30","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-17","2.6",,"0.0",,,"21.8","32.2","11.1","   20","   70","7.6","11.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-18","1.6",,"0.0",,,"25.9","35.6","18.3","  160","  160","5.8","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-19","3.1",,"0.5",,,"24.4","27.8","16.1","  210","  230","6.3","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-20","2.0",,"0.0",,,"19.9","26.7","14.4","  200","  180","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-21","1.3",,"0.0",,,"19.7","29.4","13.9","  230","  260","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-22","1.4",,"0.0",,,"21.3","30.6","12.2","   20","  340","4.5","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-23","1.5",,"0.0",,,"19.5","28.9","11.1","   30","   60","4.5","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-24","1.6",,"0.0",,,"21.1","31.1","12.2","   20","   80","5.8","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-25","2.6",,"0.0",,,"22.1","31.7","13.9","  210","  210","5.8","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-26","4.8",,"0.0",,,"19.2","23.3","14.4","  240","  210","8.1","12.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-27","4.3",,"0.0",,,"17.1","21.7","10.6","  240","  240","8.9","13.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-28","1.4",,"0.0",,,"15.5","26.1","8.3","   20","   10","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-29","2.4",,"0.0",,,"19.2","29.4","9.4","   10","   40","7.2","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-30","1.7",,"0.0",,,"21.7","33.3","11.7","   30","   20","5.8","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-08-31","2.6",,"0.0",,,"22.2","29.4","12.8","  240","  240","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-01","1.4",,"0.0",,,"18.2","28.9","12.8","   30","  100","3.1","4.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-02","2.2",,"0.0",,,"19.4","30.6","10.6","  210","  210","5.8","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-03","2.9",,"0.0",,,"18.4","25.6","11.7","  250","  250","5.8","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-04","2.7",,"0.0",,,"17.6","25.0","10.0","  180","  260","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-05","2.9",,"0.0",,,"17.2","24.4","12.2","   20","   50","7.6","10.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-06","2.1",,"0.0",,,"17.2","28.3","6.7","  340","   20","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-07","1.5",,"0.0",,,"17.8","26.7","10.0","   10","   20","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-08","2.2",,"0.0",,,"15.7","24.4","5.0","   20","   60","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-09","3.2",,"0.0",,,"16.9","25.6","7.2","   30","   40","8.9","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-10","1.7",,"0.0",,,"17.8","31.1","5.6","   30","   40","7.2","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-09-11","1.8",,"0.8",,,"17.3","21.1","10.6","  210","  210","7.2","9.4","    1",,,,"    1"
