#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 04 03 18 50 331  6.1 332  7.5 1834
2018 04 03 19 00 324  6.8 999 99.0 9999
2018 04 03 19 10 316  7.2 999 99.0 9999
2018 04 03 19 20 317  7.4 999 99.0 9999
2018 04 03 19 30 317  7.5 999 99.0 9999
2018 04 03 19 40 320  7.6 999 99.0 9999
2018 04 03 19 50 323  7.4 314  9.0 1929
2018 04 03 20 00 329  7.3 999 99.0 9999
2018 04 03 20 10 327  7.3 999 99.0 9999
2018 04 03 20 20 315  7.7 999 99.0 9999
2018 04 03 20 30 314  7.8 999 99.0 9999
2018 04 03 20 40 320  7.3 999 99.0 9999
2018 04 03 20 50 318  7.9 319  9.3 1950
2018 04 03 21 00 314  8.0 999 99.0 9999
2018 04 03 21 10 311  8.5 999 99.0 9999
2018 04 03 21 20 314  8.3 999 99.0 9999
2018 04 03 21 30 314  8.3 999 99.0 9999
2018 04 03 21 40 314  8.5 999 99.0 9999
2018 04 03 21 50 314  8.7 311 10.1 2103
2018 04 03 22 00 315  8.7 999 99.0 9999
2018 04 03 22 10 315  8.8 999 99.0 9999
2018 04 03 22 20 313  8.8 999 99.0 9999
2018 04 03 22 30 313  8.8 999 99.0 9999
2018 04 03 22 40 318  8.2 999 99.0 9999
2018 04 03 22 50 313  8.0 317 10.3 2212
2018 04 03 23 00 316  8.0 999 99.0 9999
2018 04 03 23 10 313  8.1 999 99.0 9999
2018 04 03 23 20 310  8.4 999 99.0 9999
2018 04 03 23 30 311  8.3 999 99.0 9999
2018 04 03 23 40 315  7.8 999 99.0 9999
2018 04 03 23 50 321  7.2 307  9.9 2323
2018 04 04 00 00 323  7.2 999 99.0 9999
2018 04 04 00 10 319  7.5 999 99.0 9999
2018 04 04 00 20 314  7.7 999 99.0 9999
2018 04 04 00 30 312  7.7 999 99.0 9999
2018 04 04 00 40 313  8.1 999 99.0 9999
2018 04 04 00 50 308  8.0 314  9.8 0031
2018 04 04 01 00 306  8.5 999 99.0 9999
2018 04 04 01 10 305  8.6 999 99.0 9999
2018 04 04 01 20 308  8.6 999 99.0 9999
2018 04 04 01 30 308  8.2 999 99.0 9999
2018 04 04 01 40 309  8.2 999 99.0 9999
2018 04 04 01 50 308  8.4 301 10.4 0111
2018 04 04 02 00 310  8.5 999 99.0 9999
2018 04 04 02 10 311  8.9 999 99.0 9999
2018 04 04 02 20 310  8.8 999 99.0 9999
2018 04 04 02 30 316  8.9 999 99.0 9999
2018 04 04 02 40 315  8.5 999 99.0 9999
2018 04 04 02 50 315  8.9 311 10.5 0245
2018 04 04 03 00 317  8.7 999 99.0 9999
2018 04 04 03 10 316  9.3 999 99.0 9999
2018 04 04 03 20 319  9.4 999 99.0 9999
2018 04 04 03 30 318  9.1 999 99.0 9999
2018 04 04 03 40 318  9.2 999 99.0 9999
2018 04 04 03 50 323  8.8 306 11.2 0303
2018 04 04 04 00 323  9.2 999 99.0 9999
2018 04 04 04 10 324  8.7 999 99.0 9999
2018 04 04 04 20 328  8.6 999 99.0 9999
2018 04 04 04 30 329  8.8 999 99.0 9999
2018 04 04 04 40 328  9.2 999 99.0 9999
