"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Reslt_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Calculated_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/13/2007 6:40:37 PM,2/13/2007 6:40:37 PM,"","Water Surface",0.5,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","8.3555","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",26,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081841272
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",11/26/2007 8:12:03 PM,11/26/2007 8:12:03 PM,"","Water Surface",1,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","10.0379","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",25,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081841317
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","POD007","POD007","POD007","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/1/2004 10:25:15 PM,6/1/2004 10:25:15 PM,"","Water Surface",1,4.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","14.4491","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",8,,"N",47.7333055891357,-122.650014974974,,7/8/2019 11:39:25 PM,1081832315
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","POD007","POD007","POD007","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/3/2004 10:52:18 PM,5/3/2004 10:52:18 PM,"","Water Surface",1,5.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","13.9761","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",10,,"N",47.7333055891357,-122.650014974974,,7/8/2019 11:39:25 PM,1081798191
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/15/2003 11:38:42 PM,4/15/2003 11:38:42 PM,"","Water Surface",1.5,14,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","9.5787","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",25,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081790970
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/18/2003 10:21:37 PM,3/18/2003 10:21:37 PM,"","Water Surface",1.5,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","9.0714","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",24,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081841885
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","POD007","POD007","POD007","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/19/2004 10:18:10 PM,2/19/2004 10:18:10 PM,"","Water Surface",1,6,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","8.12","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",11,,"N",47.7333055891357,-122.650014974974,,7/8/2019 11:39:25 PM,1081796279
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/26/2003 10:38:30 PM,8/26/2003 10:38:30 PM,"","Water Surface",1.5,10.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","15.3267","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",17,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081827690
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/2003 10:57:40 PM,7/21/2003 10:57:40 PM,"","Water Surface",1.5,12,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","14.3506","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",22,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081796662
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","POD007","POD007","POD007","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/21/2004 10:19:13 PM,9/21/2004 10:19:13 PM,"","Water Surface",1.5,4,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","14.9098","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",6,,"N",47.7333055891357,-122.650014974974,,7/8/2019 11:39:25 PM,1081834068
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/15/2004 10:01:37 PM,3/15/2004 10:01:37 PM,"","Water Surface",1.5,11.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","8.8143","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",20,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081839643
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/17/2004 9:47:42 PM,8/17/2004 9:47:42 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","15.4477","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",24,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081837333
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","POD007","POD007","POD007","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/10/2004 10:19:15 PM,8/10/2004 10:19:15 PM,"","Water Surface",1,5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","16.0204","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",9,,"N",47.7333055891357,-122.650014974974,,7/8/2019 11:39:25 PM,1081822619
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/21/2004 10:03:45 PM,4/21/2004 10:03:45 PM,"","Water Surface",1,14,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","10.0653","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",26,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081833559
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/12/2001 10:47:25 PM,6/12/2001 10:47:25 PM,"","Water Surface",0.5,7.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","12.1833","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",15,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081826770
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/22/2008 5:36:02 PM,1/22/2008 5:36:40 PM,"","Water Surface",0.5,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","7.5005","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",24,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979628922
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/4/2008 4:35:02 PM,6/4/2008 4:35:40 PM,"","Water Surface",0.5,12,"m","Water","Salt/Marine Water","Temperature, water (profile median)","11.0517","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",24,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979629166
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/7/2008 4:35:02 PM,7/7/2008 4:35:50 PM,"","Water Surface",0.5,15,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.7647","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",30,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979631524
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/18/2008 5:20:02 PM,3/18/2008 5:20:37 PM,"","Water Surface",0.5,11.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.00785","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979631585
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/14/2008 5:30:03 PM,10/14/2008 5:30:40 PM,"","Water Surface",1,12,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.0268","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",23,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979631744
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/19/2008 4:28:02 PM,8/19/2008 4:29:00 PM,"","Water Surface",0.5,18,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.1453","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",36,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979631831
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/6/2008 5:14:02 PM,5/6/2008 5:14:35 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.256","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",21,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979630863
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/22/2008 4:38:02 PM,9/22/2008 4:38:42 PM,"","Water Surface",0.5,13,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.0352","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",25,,"N",47.0920388567478,-122.918214865058,,5/30/2025 8:46:34 PM,1979629398
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/4/2014 5:13:53 PM,2/4/2014 5:13:53 PM,"","Water Surface",1,16,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.2492","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",31,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980052171
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/10/2014 3:59:03 PM,3/10/2014 3:59:03 PM,"","Water Surface",1,12.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.8814","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",24,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980051836
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/28/2014 4:40:05 PM,7/28/2014 4:40:05 PM,"","Water Surface",1,12,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","17.2387","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",23,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980051285
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/29/2014 4:36:32 PM,10/29/2014 4:36:32 PM,"","Water Surface",1,14,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.3531","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",27,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980063775
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/17/2014 10:45:03 PM,6/17/2014 10:45:03 PM,"","Water Surface",1,9,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.587","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",17,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980063844
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/14/2014 5:27:45 PM,1/14/2014 5:27:45 PM,"","Water Surface",1,13.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.4733","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",26,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980052601
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/21/2014 4:34:03 PM,5/21/2014 4:34:03 PM,"","Water Surface",1,12,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.7495","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",23,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980063511
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",11/10/2014 5:47:18 PM,11/10/2014 5:47:18 PM,"","Water Surface",1,16,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","12.9217","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",31,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980063557
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/25/2014 5:03:03 PM,8/25/2014 5:03:03 PM,"","Water Surface",1,11.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","17.3245","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",22,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980052859
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/1/2014 4:10:03 PM,4/1/2014 4:10:03 PM,"","Water Surface",1,13,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","9.6535","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",25,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980064256
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/17/2014 4:41:03 PM,9/17/2014 4:41:50 PM,"","Water Surface",1,15,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.9741","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",29,,"N",47.0920388567478,-122.918214865058,,5/31/2025 8:42:32 PM,1980057759
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/16/2000 11:42:02 PM,5/16/2000 11:42:35 PM,"","Water Surface",0.5,10.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.9965","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",21,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980476597
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/3/2000 9:39:02 PM,10/3/2000 9:41:10 PM,"","Water Surface",0.5,39,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.84175","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",78,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980476722
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/5/2000 10:43:02 PM,12/5/2000 10:43:30 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.9377","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",18,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980473217
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/23/2000 11:00:02 PM,3/23/2000 11:00:30 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.4972","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",18,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980479952
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",2/16/2000 9:48:02 PM,2/16/2000 9:48:47 PM,"","Water Surface",0.5,14,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.27155","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",28,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980480298
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/13/2000 10:23:02 PM,3/13/2000 10:25:10 PM,"","Water Surface",0.5,39,"m","Water","Salt/Marine Water","Temperature, water (profile median)","7.9229","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",78,,"N",48.0181555814919,-122.84796507615,,6/1/2025 8:53:14 PM,1980480306
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",9/26/2000 12:09:02 AM,9/26/2000 12:09:43 AM,"","Water Surface",0.5,13,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.457","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",26,,"N",47.0920388567478,-122.918214865058,,6/1/2025 8:53:14 PM,1980477194
