RecordIDNumber,RecDateTime,AirTemp_C_Avg,AirTemp_C_Min,AirTemp_C_TMn,AirTemp_C_Max,AirTemp_C_TMx,RH_Avg,Barometer_kPa,BatVolt_V,BatVolt_V_Min,ETo,RainYearly_mm,SnowYearly_mm,Solar_Avg,WindSpeed_ms_Avg,WindSpeed_ms_Max,WindSpeed_ms_TMx,WindSpeed_ms_WVc1,WindSpeed_ms_WVc2
-1,2018-08-12 09:47:13,12.2,12.2,2018-08-12 09:47:13,12.2,2018-08-12 09:47:13,100,101.62,13.54,13.54,0.03,24536,0,0,307,1.7,1.7,2018-08-12 09:47:13,1.7,93
-1,2018-08-12 09:52:13,12.2,12.2,2018-08-12 09:52:13,12.2,2018-08-12 09:52:13,100,101.62,13.55,13.55,0.03,24536,0,0,394,2,2,2018-08-12 09:52:13,2,97
-1,2018-08-12 09:57:13,12.3,12.3,2018-08-12 09:57:13,12.3,2018-08-12 09:57:13,100,101.63,13.55,13.55,0.03,24536,0,0,351,1.5,1.5,2018-08-12 09:57:13,1.5,58
11149,2018-08-12 10:00:00,12.3,12.1,1904-01-01 00:00:00,12.5,1904-01-01 00:00:00,100,101.63,0,13.51,0.31,24536,0,0,344,1.21,2.4,2018-08-12 09:58:10,1.21,86
-1,2018-08-12 10:01:51,12.6,12.6,2018-08-12 10:01:51,12.6,2018-08-12 10:01:51,100,101.64,13.52,13.52,0.2,24536,0,0,438,0.9,0.9,2018-08-12 10:01:51,0.9,135
-1,2018-08-12 10:07:13,12.3,12.3,2018-08-12 10:07:13,12.3,2018-08-12 10:07:13,100,101.64,13.55,13.55,0.2,24536,0,0,403,1.5,1.5,2018-08-12 10:07:13,1.5,89
-1,2018-08-12 10:12:13,12.3,12.3,2018-08-12 10:12:13,12.3,2018-08-12 10:12:13,100,101.65,13.54,13.54,0.2,24536,0,0,411,1.4,1.4,2018-08-12 10:12:13,1.4,79
-1,2018-08-12 10:17:13,12.5,12.5,2018-08-12 10:17:13,12.5,2018-08-12 10:17:13,100,101.65,13.52,13.52,0.2,24536,0,0,530,0,0,2018-08-12 10:17:13,0,67
-1,2018-08-12 10:22:13,12.5,12.5,2018-08-12 10:22:13,12.5,2018-08-12 10:22:13,100,101.64,13.51,13.51,0.2,24536,0,0,434,2.3,2.3,2018-08-12 10:22:13,2.3,91
-1,2018-08-12 10:27:13,12.5,12.5,2018-08-12 10:27:13,12.5,2018-08-12 10:27:13,100,101.66,13.53,13.53,0.2,24536,0,0,457,2.1,2.1,2018-08-12 10:27:13,2.1,88
-1,2018-08-12 10:32:13,12.9,12.9,2018-08-12 10:32:13,12.9,2018-08-12 10:32:13,100,101.66,13.54,13.54,0.2,24536,0,0,427,0.7,0.7,2018-08-12 10:32:13,0.7,126
-1,2018-08-12 10:37:13,12.6,12.6,2018-08-12 10:37:13,12.6,2018-08-12 10:37:13,100,101.66,13.5,13.5,0.2,24536,0,0,531,1.6,1.6,2018-08-12 10:37:13,1.6,91
-1,2018-08-12 10:42:13,12.9,12.9,2018-08-12 10:42:13,12.9,2018-08-12 10:42:13,100,101.66,13.49,13.49,0.2,24536,0,0,564,1.3,1.3,2018-08-12 10:42:13,1.3,103
-1,2018-08-12 10:47:13,12.5,12.5,2018-08-12 10:47:13,12.5,2018-08-12 10:47:13,100,101.67,13.52,13.52,0.2,24536,0,0,451,1.1,1.1,2018-08-12 10:47:13,1.1,77
-1,2018-08-12 10:52:13,12.8,12.8,2018-08-12 10:52:13,12.8,2018-08-12 10:52:13,100,101.67,13.5,13.5,0.2,24536,0,0,519,1.5,1.5,2018-08-12 10:52:13,1.5,84
-1,2018-08-12 10:57:13,12.9,12.9,2018-08-12 10:57:13,12.9,2018-08-12 10:57:13,100,101.67,13.49,13.49,0.2,24536,0,0,708,1.7,1.7,2018-08-12 10:57:13,1.7,98
11150,2018-08-12 11:00:00,12.6,12.2,1904-01-01 00:00:00,13,1904-01-01 00:00:00,100,101.67,0,13.48,0.55,24536,0,0,482,1.4,3.3,2018-08-12 10:05:10,1.4,92
-1,2018-08-12 11:01:51,13,13,2018-08-12 11:01:51,13,2018-08-12 11:01:51,100,101.65,13.48,13.48,0.44,24536,0,0,649,1.2,1.2,2018-08-12 11:01:51,1.2,62
-1,2018-08-12 11:07:17,13.2,13.2,2018-08-12 11:07:17,13.2,2018-08-12 11:07:17,100,101.65,13.47,13.47,0.44,24536,0,0,526,2,2,2018-08-12 11:07:17,2,88
-1,2018-08-12 11:12:13,13.2,13.2,2018-08-12 11:12:13,13.2,2018-08-12 11:12:13,100,101.66,13.46,13.46,0.44,24536,0,0,632,1.9,1.9,2018-08-12 11:12:13,1.9,81
-1,2018-08-12 11:17:13,13.3,13.3,2018-08-12 11:17:13,13.3,2018-08-12 11:17:13,100,101.67,13.47,13.47,0.44,24536,0,0,747,2.3,2.3,2018-08-12 11:17:13,2.3,90
-1,2018-08-12 11:22:13,13.3,13.3,2018-08-12 11:22:13,13.3,2018-08-12 11:22:13,100,101.65,13.49,13.49,0.44,24536,0,0,518,1.7,1.7,2018-08-12 11:22:13,1.7,88
-1,2018-08-12 11:27:13,13.7,13.7,2018-08-12 11:27:13,13.7,2018-08-12 11:27:13,100,101.65,13.48,13.48,0.44,24536,0,0,591,1.3,1.3,2018-08-12 11:27:13,1.3,77
-1,2018-08-12 11:32:13,14,14,2018-08-12 11:32:13,14,2018-08-12 11:32:13,100,101.65,13.47,13.47,0.44,24536,0,0,803,2.3,2.3,2018-08-12 11:32:13,2.3,80
-1,2018-08-12 11:37:13,14.6,14.6,2018-08-12 11:37:13,14.6,2018-08-12 11:37:13,100,101.64,13.47,13.47,0.44,24536,0,0,801,2.6,2.6,2018-08-12 11:37:13,2.6,93
-1,2018-08-12 11:42:13,15.4,15.4,2018-08-12 11:42:13,15.4,2018-08-12 11:42:13,92,101.65,13.46,13.46,0.44,24536,0,0,809,1.5,1.5,2018-08-12 11:42:13,1.5,91
-1,2018-08-12 11:47:13,15.6,15.6,2018-08-12 11:47:13,15.6,2018-08-12 11:47:13,89,101.66,13.46,13.46,0.44,24536,0,0,814,1.3,1.3,2018-08-12 11:47:13,1.3,163
-1,2018-08-12 11:52:17,15.9,15.9,2018-08-12 11:52:17,15.9,2018-08-12 11:52:17,89,101.65,13.46,13.46,0.44,24536,0,0,823,0.4,0.4,2018-08-12 11:52:17,0.4,301
-1,2018-08-12 11:57:13,16.5,16.5,2018-08-12 11:57:13,16.5,2018-08-12 11:57:13,86,101.64,13.47,13.47,0.44,24536,0,0,827,1.5,1.5,2018-08-12 11:57:13,1.5,149
11151,2018-08-12 12:00:00,14.4,13,1904-01-01 00:00:00,16.8,1904-01-01 00:00:00,96,101.64,0,13.44,0.93,24536,0,0,741,1.48,3.1,2018-08-12 11:36:10,1.48,99
-1,2018-08-12 12:01:51,17,17,2018-08-12 12:01:51,17,2018-08-12 12:01:51,84,101.64,13.45,13.45,0.81,24536,0,0,837,3.2,3.2,2018-08-12 12:01:51,3.2,162
-1,2018-08-12 12:07:17,17.2,17.2,2018-08-12 12:07:17,17.2,2018-08-12 12:07:17,83,101.62,13.46,13.46,0.81,24536,0,0,839,1.6,1.6,2018-08-12 12:07:17,1.6,170
-1,2018-08-12 12:12:14,17.2,17.2,2018-08-12 12:12:14,17.2,2018-08-12 12:12:14,83,101.62,13.46,13.46,0.81,24536,0,0,846,3.1,3.1,2018-08-12 12:12:14,3.1,160
-1,2018-08-12 12:17:13,17.1,17.1,2018-08-12 12:17:13,17.1,2018-08-12 12:17:13,83,101.6,13.44,13.44,0.81,24536,0,0,852,3,3,2018-08-12 12:17:13,3,146
-1,2018-08-12 12:22:13,17.4,17.4,2018-08-12 12:22:13,17.4,2018-08-12 12:22:13,82,101.61,13.45,13.45,0.81,24536,0,0,858,1.1,1.1,2018-08-12 12:22:13,1.1,140
-1,2018-08-12 12:27:13,17.9,17.9,2018-08-12 12:27:13,17.9,2018-08-12 12:27:13,79,101.61,13.43,13.43,0.81,24536,0,0,862,1.4,1.4,2018-08-12 12:27:13,1.4,125
-1,2018-08-12 12:32:13,18.2,18.2,2018-08-12 12:32:13,18.2,2018-08-12 12:32:13,76,101.6,13.44,13.44,0.81,24536,0,0,866,1,1,2018-08-12 12:32:13,1,149
-1,2018-08-12 12:37:13,18.6,18.6,2018-08-12 12:37:13,18.6,2018-08-12 12:37:13,74,101.59,13.44,13.44,0.81,24536,0,0,868,1.2,1.2,2018-08-12 12:37:13,1.2,185
-1,2018-08-12 12:42:14,18.9,18.9,2018-08-12 12:42:14,18.9,2018-08-12 12:42:14,72,101.6,13.42,13.42,0.81,24536,0,0,873,0.6,0.6,2018-08-12 12:42:14,0.6,182
-1,2018-08-12 12:47:14,18.9,18.9,2018-08-12 12:47:14,18.9,2018-08-12 12:47:14,72,101.6,13.41,13.41,0.81,24536,0,0,877,0.6,0.6,2018-08-12 12:47:14,0.6,148
-1,2018-08-12 12:52:14,18.9,18.9,2018-08-12 12:52:14,18.9,2018-08-12 12:52:14,73,101.59,13.42,13.42,0.81,24536,0,0,876,0.7,0.7,2018-08-12 12:52:14,0.7,143
-1,2018-08-12 12:57:14,19.1,19.1,2018-08-12 12:57:14,19.1,2018-08-12 12:57:14,72,101.59,13.41,13.41,0.81,24536,0,0,882,1.4,1.4,2018-08-12 12:57:14,1.4,156
11152,2018-08-12 13:00:00,18,16.8,1904-01-01 00:00:00,19.1,1904-01-01 00:00:00,77,101.6,0,13.39,1.43,24536,0,0,862,1.39,4.4,2018-08-12 12:15:50,1.39,149
-1,2018-08-12 13:01:52,18.9,18.9,2018-08-12 13:01:52,18.9,2018-08-12 13:01:52,73,101.61,13.41,13.41,1.31,24536,0,0,890,1,1,2018-08-12 13:01:52,1,154
-1,2018-08-12 13:07:14,18.9,18.9,2018-08-12 13:07:14,18.9,2018-08-12 13:07:14,74,101.61,13.4,13.4,1.31,24536,0,0,890,1.8,1.8,2018-08-12 13:07:14,1.8,164
-1,2018-08-12 13:12:14,18.7,18.7,2018-08-12 13:12:14,18.7,2018-08-12 13:12:14,73,101.61,13.4,13.4,1.31,24536,0,0,893,2.3,2.3,2018-08-12 13:12:14,2.3,165
-1,2018-08-12 13:17:14,18.6,18.6,2018-08-12 13:17:14,18.6,2018-08-12 13:17:14,76,101.6,13.41,13.41,1.31,24536,0,0,894,2.7,2.7,2018-08-12 13:17:14,2.7,161
-1,2018-08-12 13:22:14,18,18,2018-08-12 13:22:14,18,2018-08-12 13:22:14,78,101.6,13.41,13.41,1.31,24536,0,0,898,3.1,3.1,2018-08-12 13:22:14,3.1,157
-1,2018-08-12 13:27:14,17.2,17.2,2018-08-12 13:27:14,17.2,2018-08-12 13:27:14,81,101.6,13.42,13.42,1.31,24536,0,0,901,4,4,2018-08-12 13:27:14,4,144
-1,2018-08-12 13:32:14,16.6,16.6,2018-08-12 13:32:14,16.6,2018-08-12 13:32:14,83,101.61,13.41,13.41,1.31,24536,0,0,903,4.6,4.6,2018-08-12 13:32:14,4.6,154
-1,2018-08-12 13:37:14,16.4,16.4,2018-08-12 13:37:14,16.4,2018-08-12 13:37:14,85,101.6,13.43,13.43,1.31,24536,0,0,907,4.4,4.4,2018-08-12 13:37:14,4.4,151
-1,2018-08-12 13:42:14,16.6,16.6,2018-08-12 13:42:14,16.6,2018-08-12 13:42:14,84,101.59,13.44,13.44,1.31,24536,0,0,909,3.1,3.1,2018-08-12 13:42:14,3.1,178
-1,2018-08-12 13:47:14,16.6,16.6,2018-08-12 13:47:14,16.6,2018-08-12 13:47:14,83,101.58,13.42,13.42,1.31,24536,0,0,913,2.2,2.2,2018-08-12 13:47:14,2.2,177
-1,2018-08-12 13:52:14,17.3,17.3,2018-08-12 13:52:14,17.3,2018-08-12 13:52:14,80,101.58,13.45,13.45,1.31,24536,0,0,912,2.9,2.9,2018-08-12 13:52:14,2.9,170
-1,2018-08-12 13:57:14,17.2,17.2,2018-08-12 13:57:14,17.2,2018-08-12 13:57:14,80,101.58,13.45,13.45,1.31,24536,0,0,905,2.1,2.1,2018-08-12 13:57:14,2.1,196
11153,2018-08-12 14:00:00,17.5,16.3,1904-01-01 00:00:00,19,1904-01-01 00:00:00,79,101.58,0,13.38,1.91,24536,0,0,898,2.89,5.3,2018-08-12 13:39:50,2.89,163
-1,2018-08-12 14:01:52,17.2,17.2,2018-08-12 14:01:52,17.2,2018-08-12 14:01:52,81,101.58,13.43,13.43,1.79,24536,0,0,899,3,3,2018-08-12 14:01:52,3,186
-1,2018-08-12 14:07:14,17.1,17.1,2018-08-12 14:07:14,17.1,2018-08-12 14:07:14,81,101.57,13.44,13.44,1.79,24536,0,0,882,1.9,1.9,2018-08-12 14:07:14,1.9,172
-1,2018-08-12 14:12:14,17.6,17.6,2018-08-12 14:12:14,17.6,2018-08-12 14:12:14,80,101.57,13.44,13.44,1.79,24536,0,0,879,2.2,2.2,2018-08-12 14:12:14,2.2,192
-1,2018-08-12 14:17:14,18.2,18.2,2018-08-12 14:17:14,18.2,2018-08-12 14:17:14,75,101.56,13.45,13.45,1.79,24536,0,0,868,2.7,2.7,2018-08-12 14:17:14,2.7,168
-1,2018-08-12 14:22:14,18.3,18.3,2018-08-12 14:22:14,18.3,2018-08-12 14:22:14,76,101.56,13.44,13.44,1.79,24536,0,0,861,2.5,2.5,2018-08-12 14:22:14,2.5,149
-1,2018-08-12 14:27:14,18.2,18.2,2018-08-12 14:27:14,18.2,2018-08-12 14:27:14,77,101.56,13.41,13.41,1.79,24536,0,0,861,2.4,2.4,2018-08-12 14:27:14,2.4,158
-1,2018-08-12 14:32:14,17.7,17.7,2018-08-12 14:32:14,17.7,2018-08-12 14:32:14,78,101.54,13.44,13.44,1.79,24536,0,0,856,4,4,2018-08-12 14:32:14,4,163
-1,2018-08-12 14:37:14,17.9,17.9,2018-08-12 14:37:14,17.9,2018-08-12 14:37:14,78,101.55,13.44,13.44,1.79,24536,0,0,851,3,3,2018-08-12 14:37:14,3,147
-1,2018-08-12 14:42:14,17.9,17.9,2018-08-12 14:42:14,17.9,2018-08-12 14:42:14,78,101.54,13.44,13.44,1.79,24536,0,0,845,2.2,2.2,2018-08-12 14:42:14,2.2,160
-1,2018-08-12 14:47:14,18.5,18.5,2018-08-12 14:47:14,18.5,2018-08-12 14:47:14,74,101.54,13.43,13.43,1.79,24536,0,0,837,2.9,2.9,2018-08-12 14:47:14,2.9,208
-1,2018-08-12 14:52:14,18.6,18.6,2018-08-12 14:52:14,18.6,2018-08-12 14:52:14,74,101.54,13.43,13.43,1.79,24536,0,0,830,1.5,1.5,2018-08-12 14:52:14,1.5,200
-1,2018-08-12 14:57:14,18.3,18.3,2018-08-12 14:57:14,18.3,2018-08-12 14:57:14,76,101.55,13.41,13.41,1.79,24536,0,0,826,2.7,2.7,2018-08-12 14:57:14,2.7,200
11154,2018-08-12 15:00:00,18,17,1904-01-01 00:00:00,18.7,1904-01-01 00:00:00,77,101.53,0,13.4,2.38,24536,0,0,856,2.52,5,2018-08-12 14:00:50,2.52,177
-1,2018-08-12 15:01:52,18.2,18.2,2018-08-12 15:01:52,18.2,2018-08-12 15:01:52,77,101.54,13.4,13.4,2.26,24536,0,0,824,2.5,2.5,2018-08-12 15:01:52,2.5,180
-1,2018-08-12 15:07:14,17.9,17.9,2018-08-12 15:07:14,17.9,2018-08-12 15:07:14,77,101.54,13.43,13.43,2.26,24536,0,0,826,3.3,3.3,2018-08-12 15:07:14,3.3,184
-1,2018-08-12 15:12:14,18,18,2018-08-12 15:12:14,18,2018-08-12 15:12:14,78,101.53,13.41,13.41,2.26,24536,0,0,823,2.8,2.8,2018-08-12 15:12:14,2.8,173
-1,2018-08-12 15:17:14,17.8,17.8,2018-08-12 15:17:14,17.8,2018-08-12 15:17:14,78,101.53,13.43,13.43,2.26,24536,0,0,758,3.6,3.6,2018-08-12 15:17:14,3.6,183
-1,2018-08-12 15:22:14,17.8,17.8,2018-08-12 15:22:14,17.8,2018-08-12 15:22:14,79,101.53,13.42,13.42,2.26,24536,0,0,803,2.4,2.4,2018-08-12 15:22:14,2.4,198
-1,2018-08-12 15:27:14,17.9,17.9,2018-08-12 15:27:14,17.9,2018-08-12 15:27:14,78,101.51,13.43,13.43,2.26,24536,0,0,764,3.1,3.1,2018-08-12 15:27:14,3.1,187
-1,2018-08-12 15:32:15,17.9,17.9,2018-08-12 15:32:15,17.9,2018-08-12 15:32:15,78,101.51,13.44,13.44,2.26,24536,0,0,781,4.3,4.3,2018-08-12 15:32:15,4.3,190
-1,2018-08-12 15:37:14,18,18,2018-08-12 15:37:14,18,2018-08-12 15:37:14,77,101.51,13.43,13.43,2.26,24536,0,0,763,2.2,2.2,2018-08-12 15:37:14,2.2,178
-1,2018-08-12 15:42:14,17.9,17.9,2018-08-12 15:42:14,17.9,2018-08-12 15:42:14,78,101.49,13.43,13.43,2.26,24536,0,0,749,3.9,3.9,2018-08-12 15:42:14,3.9,199
-1,2018-08-12 15:47:14,17.6,17.6,2018-08-12 15:47:14,17.6,2018-08-12 15:47:14,79,101.49,13.41,13.41,2.26,24536,0,0,738,2.7,2.7,2018-08-12 15:47:14,2.7,173
-1,2018-08-12 15:52:14,17.8,17.8,2018-08-12 15:52:14,17.8,2018-08-12 15:52:14,79,101.5,13.43,13.43,2.26,24536,0,0,730,1.1,1.1,2018-08-12 15:52:14,1.1,208
-1,2018-08-12 15:57:14,17.4,17.4,2018-08-12 15:57:14,17.4,2018-08-12 15:57:14,80,101.47,13.41,13.41,2.26,24536,0,0,718,1.9,1.9,2018-08-12 15:57:14,1.9,187
11155,2018-08-12 16:00:00,17.8,17.4,1904-01-01 00:00:00,18.4,1904-01-01 00:00:00,78,101.47,0,13.4,2.79,24536,0,0,773,2.93,4.7,2018-08-12 15:15:30,2.93,184
-1,2018-08-12 16:01:52,17.3,17.3,2018-08-12 16:01:52,17.3,2018-08-12 16:01:52,81,101.47,13.45,13.45,2.67,24536,0,0,711,3.7,3.7,2018-08-12 16:01:52,3.7,187
-1,2018-08-12 16:07:14,17.2,17.2,2018-08-12 16:07:14,17.2,2018-08-12 16:07:14,81,101.47,13.44,13.44,2.67,24536,0,0,704,1.6,1.6,2018-08-12 16:07:14,1.6,185
-1,2018-08-12 16:12:14,17.7,17.7,2018-08-12 16:12:14,17.7,2018-08-12 16:12:14,80,101.47,13.45,13.45,2.67,24536,0,0,689,1.9,1.9,2018-08-12 16:12:14,1.9,188
-1,2018-08-12 16:17:14,18.1,18.1,2018-08-12 16:17:14,18.1,2018-08-12 16:17:14,78,101.48,13.42,13.42,2.67,24536,0,0,675,2.5,2.5,2018-08-12 16:17:14,2.5,172
-1,2018-08-12 16:22:15,18.2,18.2,2018-08-12 16:22:15,18.2,2018-08-12 16:22:15,77,101.46,13.42,13.42,2.67,24536,0,0,663,3.5,3.5,2018-08-12 16:22:15,3.5,177
-1,2018-08-12 16:27:15,18.3,18.3,2018-08-12 16:27:15,18.3,2018-08-12 16:27:15,77,101.46,13.43,13.43,2.67,24536,0,0,658,1.9,1.9,2018-08-12 16:27:15,1.9,182
-1,2018-08-12 16:32:15,18.4,18.4,2018-08-12 16:32:15,18.4,2018-08-12 16:32:15,76,101.47,13.41,13.41,2.67,24536,0,0,630,2.5,2.5,2018-08-12 16:32:15,2.5,184
-1,2018-08-12 16:37:15,18.3,18.3,2018-08-12 16:37:15,18.3,2018-08-12 16:37:15,77,101.47,13.41,13.41,2.67,24536,0,0,622,2.4,2.4,2018-08-12 16:37:15,2.4,179
-1,2018-08-12 16:42:15,18.3,18.3,2018-08-12 16:42:15,18.3,2018-08-12 16:42:15,76,101.46,13.41,13.41,2.67,24536,0,0,606,3.3,3.3,2018-08-12 16:42:15,3.3,187
-1,2018-08-12 16:47:15,18.1,18.1,2018-08-12 16:47:15,18.1,2018-08-12 16:47:15,77,101.46,13.42,13.42,2.67,24536,0,0,586,2.2,2.2,2018-08-12 16:47:15,2.2,174
-1,2018-08-12 16:52:15,17.9,17.9,2018-08-12 16:52:15,17.9,2018-08-12 16:52:15,78,101.46,13.42,13.42,2.67,24536,0,0,499,1.9,1.9,2018-08-12 16:52:15,1.9,180
-1,2018-08-12 16:57:15,17.9,17.9,2018-08-12 16:57:15,17.9,2018-08-12 16:57:15,78,101.46,13.44,13.44,2.67,24536,0,0,553,3.1,3.1,2018-08-12 16:57:15,3.1,189
11156,2018-08-12 17:00:00,18,17.1,1904-01-01 00:00:00,18.4,1904-01-01 00:00:00,78,101.47,0,13.4,3.13,24536,0,0,628,2.55,4.5,2018-08-12 16:09:10,2.55,183
-1,2018-08-12 17:01:53,17.8,17.8,2018-08-12 17:01:53,17.8,2018-08-12 17:01:53,78,101.47,13.44,13.44,3.01,24536,0,0,549,2.8,2.8,2018-08-12 17:01:53,2.8,174
-1,2018-08-12 17:07:15,17.9,17.9,2018-08-12 17:07:15,17.9,2018-08-12 17:07:15,78,101.46,13.43,13.43,3.01,24536,0,0,527,1.5,1.5,2018-08-12 17:07:15,1.5,191
-1,2018-08-12 17:12:15,18.2,18.2,2018-08-12 17:12:15,18.2,2018-08-12 17:12:15,77,101.46,13.41,13.41,3.01,24536,0,0,512,1.6,1.6,2018-08-12 17:12:15,1.6,171
