dt,AirTemp,atmCond,AtmPressure,CO2aW,CO2bW,CO2Umm,condTemp,drip1,dryBoxTemp,dryDruck,equCond,equPress,equPump,equTemp,error,FETExtV,FETIntV,H2OaW,H2ObW,H2OFlow,H2OMmm,IntakeTemp,licorFlow,licorPress,licorTemp,O2Sat,O2Temp,O2Umm,pHTemp,Salinity,stdVal,type,ventFlow,LAT,LON,TSG45_T
2019-07-22 03:13:00,NaN,9.9,NaN,14608498,12935731,281.17,4.81,9.88,25.44,1015.35,9.89,-0.37,68,12.8,0,0.060222,1.42227,14048456,13550865,2.63,1.3,NaN,91.75,1009.92,28.85,370.865,112.112,12.743,12.771,NaN,NaN,EQU,8.37,42.56358,-124.704208333333,12.5919
2019-07-22 03:16:00,NaN,9.97,NaN,14561517,12921576,272.88,4.62,9.95,25.44,1015.38,9.98,-0.29,68,13.05,0,0.061251,1.411759,13986387,13492063,2.59,1.3,NaN,100.46,1009.99,28.86,378.905,115.187,12.97,13.021,NaN,NaN,EQU,6.12,42.5634483333333,-124.716118333333,12.8015166666667
2019-07-22 03:19:00,NaN,9.98,NaN,14561452,12940688,267.12,4.87,9.95,25.44,1015.42,9.98,-0.39,68,13.12,0,0.061478,1.40629,14014491,13519179,2.64,1.3,NaN,102.09,1010.13,28.85,378.722,115.35,13.093,13.106,NaN,NaN,EQU,3.31,42.563365,-124.72814,13.0627833333333
2019-07-22 03:22:00,NaN,9.98,NaN,14583016,12951641,269.53,4.87,9.95,25.44,1015.47,9.98,-0.29,68,13.5,0,0.061635,1.391939,14010733,13515443,2.64,1.3,NaN,101.62,1010.2,28.85,376.261,115.728,13.534,13.546,NaN,NaN,EQU,5.2,42.5632366666667,-124.740316666667,13.3200333333333
2019-07-22 03:25:00,NaN,9.95,NaN,14578802,12931287,274.48,4.75,9.93,25.44,1015.53,9.95,-0.24,68,13.77,0,0.061327,1.381583,14000421,13504893,2.65,1.3,NaN,97.48,1010.23,28.85,363.609,112.512,13.804,13.819,NaN,NaN,EQU,5.37,42.5634083333333,-124.756231666667,13.6430333333333
2019-07-22 03:28:00,NaN,10.04,NaN,14610568,12900592,292.31,4.5,10.01,25.44,1015.53,10.04,-0.39,68,14.02,0,0.060692,1.372492,14023785,13527281,2.63,1.3,NaN,110.07,1010.22,28.86,348.601,108.426,14.035,14.053,NaN,NaN,EQU,5.12,42.5635883333333,-124.764136666667,13.8486333333333
2019-07-22 03:31:00,NaN,10.05,NaN,14645810,12874172,310.08,4.62,9.87,25.44,1015.51,10.06,-0.32,68,14.05,0,0.060164,1.372125,13999774,13503298,2.63,1.31,NaN,88.04,1010.27,28.86,345.037,107.066,13.884,13.946,NaN,NaN,EQU,2.97,42.56387,-124.776106666667,13.6851666666667
2019-07-22 03:34:00,NaN,9.93,NaN,14676685,12855079,324.6,4.81,9.91,25.44,1015.69,9.93,-0.32,68,14.02,0,0.05911,1.364601,14009445,13513282,2.66,1.3,NaN,92.57,1010.37,28.86,334.467,104.311,14.248,14.176,NaN,NaN,EQU,-1.4,42.5641483333333,-124.788103333333,14.31075
2019-07-22 03:37:00,NaN,9.9,NaN,14710637,12848355,336.21,4.69,9.89,25.44,1015.77,9.91,-0.41,68,15,0,0.058872,1.333206,14015689,13519026,2.65,1.31,NaN,92.02,1010.45,28.85,322.449,102.745,15.193,15.163,NaN,NaN,EQU,8.53,42.5642116666667,-124.80004,15.1222666666667
2019-07-22 03:40:00,NaN,10.02,NaN,14759917,12871571,342.56,4.56,9.99,25.44,1015.94,10.02,-0.53,68,15.46,0,0.059034,1.31878,14066668,13568135,2.64,1.31,NaN,109.89,1010.51,28.84,317.48,101.853,15.461,15.479,NaN,NaN,EQU,9.35,42.5643,-124.816045,15.31518
2019-07-22 03:43:00,NaN,10,NaN,14712217,12825648,343.97,4.62,9.98,25.44,1015.74,10,-0.32,68,15.58,0,0.059053,1.312525,14030757,13534461,2.66,1.3,NaN,105.04,1010.48,28.84,315.94,101.618,15.584,15.599,NaN,NaN,EQU,5.51,42.564255,-124.824066666667,15.4358166666667
2019-07-22 03:46:00,NaN,10.01,NaN,14724687,12834960,344.44,4.75,9.98,25.44,1015.78,10.01,-0.38,68,15.76,0,0.059176,1.304934,14001644,13505933,2.66,1.3,NaN,105.76,1010.52,28.83,313.552,101.335,15.831,15.823,NaN,NaN,EQU,11.76,42.5641183333333,-124.836276666667,15.75425
2019-07-22 03:49:00,NaN,9.97,NaN,14703156,12804642,348.26,4.94,9.94,25.44,1015.65,9.97,-0.26,68,16.11,0,0.059128,1.293234,13991006,13495294,2.66,1.31,NaN,102.09,1010.39,28.83,308.961,100.536,16.136,16.144,NaN,NaN,EQU,1.19,42.564055,-124.848448333333,16.0043666666667
2019-07-22 03:52:00,NaN,9.93,NaN,14703190,12770560,359.44,4.75,9.91,25.44,1015.78,9.93,-0.32,68,16.28,0,0.058884,1.286701,14028024,13530295,2.67,1.31,NaN,95.06,1010.5,28.82,306.475,100.032,16.272,16.289,NaN,NaN,EQU,7.54,42.5641133333333,-124.860668333333,16.1450833333333
2019-07-22 03:55:00,NaN,9.88,NaN,14755360,12782213,370.4,4.62,9.87,25.44,1016.22,9.88,-0.31,68,16.39,0,0.058624,1.282645,14034594,13536842,2.66,1.31,NaN,89.53,1010.96,28.82,305.414,99.827,16.319,16.355,NaN,NaN,EQU-DRAIN,4.15,42.560615,-124.864,16.1215166666667
2019-07-22 03:59:00,NaN,9.93,NaN,14753983,12789773,367.52,4.81,9.91,25.44,1016.24,9.93,-0.35,68,16.31,0,0.058729,1.284433,14028671,13531191,2.65,1.31,NaN,94.67,1010.9,28.83,307.258,100.251,16.233,16.271,NaN,NaN,EQU,-3.66,42.5508566666667,-124.857211666667,15.9897833333333
2019-07-22 04:01:00,NaN,9.91,NaN,14745045,12804386,360.09,4.75,9.9,25.44,1016.27,9.91,-0.3,68,16.2,0,0.05905,1.289146,14018609,13521007,2.66,1.31,NaN,91.15,1010.92,28.84,309.649,100.751,16.092,16.14,NaN,NaN,EQU,1.63,42.54555,-124.852988333333,15.8774
2019-07-22 04:04:00,NaN,10.02,NaN,14718761,12811026,350.43,4.62,9.99,25.44,1016.17,10.02,-0.32,68,15.97,0,0.059423,1.298334,14011495,13514257,2.66,1.31,NaN,109.46,1010.88,28.85,313.832,101.495,15.785,15.855,NaN,NaN,EQU,1.73,42.5375733333333,-124.846481666667,15.55385
2019-07-22 04:07:00,NaN,10.05,NaN,14694961,12810889,343.71,4.5,10.01,25.44,1016.15,10.05,-0.28,68,15.67,0,0.059563,1.308325,14031474,13534019,2.66,1.31,NaN,111,1010.89,28.85,317.67,102.119,15.493,15.573,NaN,NaN,EQU,6.5,42.5299,-124.83945,15.2653333333333
2019-07-22 04:10:00,NaN,10.02,NaN,14713517,12837278,340.37,4.62,9.99,25.44,1016.32,10.02,-0.32,68,15.33,0,0.059607,1.320584,14011740,13514858,2.66,1.31,NaN,107.57,1011,28.86,323.039,103.038,15.107,15.21,NaN,NaN,EQU,1.96,42.5221733333333,-124.832186666667,14.8103
2019-07-22 04:13:00,NaN,10.01,NaN,14712854,12860582,332.75,4.69,9.98,25.5,1016.19,10.02,-0.3,68,14.55,0,0.059805,1.348071,14023821,13528084,2.65,1.3,NaN,108.11,1010.9,28.88,337.752,105.696,14.217,14.332,NaN,NaN,EQU,3.11,42.5143833333333,-124.824918333333,13.9922833333333
2019-07-22 04:16:00,NaN,10.01,NaN,14676374,12876701,317.47,4.94,9.98,25.5,1016.27,10.01,-0.33,68,14.21,0,0.059915,1.36148,14020722,13524885,2.64,1.3,NaN,107.93,1010.93,28.88,342.726,106.797,14.088,14.138,NaN,NaN,EQU,0.24,42.5067,-124.817538333333,13.8441333333333
2019-07-22 04:19:00,NaN,10,NaN,14675956,12896097,311.31,4.87,9.97,25.5,1016.25,10,-0.32,68,14.12,0,0.060078,1.366355,14020096,13524584,2.65,1.29,NaN,103.38,1010.9,28.89,346.733,107.922,14.039,14.085,NaN,NaN,EQU,-1.88,42.499045,-124.80996,13.8223666666667
2019-07-22 04:22:00,NaN,9.96,NaN,14656975,12886483,309.1,5,9.94,25.5,1016.25,9.96,-0.26,68,13.94,0,0.060286,1.378614,14028705,13532996,2.64,1.29,NaN,98.74,1010.9,28.89,352.267,108.791,13.574,13.731,NaN,NaN,EQU,1.35,42.4911633333333,-124.802361666667,13.26584
2019-07-22 04:25:00,NaN,9.93,NaN,14640474,12901917,299.81,4.87,9.92,25.5,1016.25,9.93,-0.3,68,13.36,0,0.060352,1.3961,14010424,13515287,2.65,1.29,NaN,95.73,1010.93,28.91,356.361,108.849,13.141,13.234,NaN,NaN,EQU,1.28,42.4835283333333,-124.79428,12.8397
2019-07-22 04:28:00,NaN,9.88,NaN,14659874,12886548,309.91,4.56,9.87,25.5,1016.2,9.88,-0.3,68,12.8,0,0.059793,1.416504,14003076,13507781,2.64,1.3,NaN,89.1,1010.87,28.91,352.439,106.352,12.597,12.692,NaN,NaN,EQU,-0.48,42.475775,-124.786391666667,12.39205
2019-07-22 04:31:00,NaN,9.92,NaN,14692807,12867409,325.04,4.81,9.9,25.5,1016.25,9.92,-0.33,68,12.54,0,0.059032,1.429546,14026697,13531392,2.64,1.29,NaN,91.48,1010.89,28.92,346.212,103.699,12.271,12.362,NaN,NaN,EQU,-1.44,42.4679783333333,-124.778258333333,12.0686333333333
2019-07-22 04:34:00,NaN,10.03,NaN,14705473,12851989,333.53,4.62,10,25.5,1016.24,10.04,-0.33,68,12.28,0,0.058206,1.439808,14020057,13524920,2.64,1.29,NaN,109.27,1010.85,28.92,346.417,103.169,12.01,12.11,NaN,NaN,EQU,3.56,42.4601433333333,-124.770166666667,11.8021
2019-07-22 04:37:00,NaN,10.01,NaN,14722266,12850417,338.75,4.81,9.98,25.5,1016.22,10.02,-0.26,68,12.2,0,0.057649,1.444733,14025996,13531265,2.65,1.29,NaN,108.11,1010.88,28.93,341.058,101.425,11.993,12.046,NaN,NaN,EQU,3.62,42.45213,-124.76211,11.94555
2019-07-22 04:40:00,NaN,9.98,NaN,14717470,12835204,342.3,4.81,9.95,25.5,1016.33,9.98,-0.31,68,12.04,0,0.05753,1.450423,14043951,13549719,2.65,1.28,NaN,102.68,1010.95,28.94,335.979,99.646,11.817,11.928,NaN,NaN,EQU,3.52,42.444075,-124.754176666667,11.63395
2019-07-22 04:43:00,NaN,9.95,NaN,14737217,12814128,354.81,5,9.93,25.5,1016.24,9.95,-0.34,68,11.77,0,0.056853,1.460395,14023261,13529535,2.65,1.28,NaN,97.2,1010.95,28.94,331.552,97.702,11.558,11.646,NaN,NaN,EQU,6.33,42.4360633333333,-124.74631,11.2922666666667
2019-07-22 04:46:00,NaN,10.05,NaN,14786321,12725594,398.95,4.69,10.02,25.5,1016.22,10.06,-0.35,68,11.14,0,0.055142,1.481654,14005027,13510761,2.66,1.29,NaN,100.46,1010.96,28.95,303.153,88.121,10.977,11.053,NaN,NaN,EQU,3.48,42.4281233333333,-124.738461666667,10.58905
2019-07-22 04:49:00,NaN,10.02,NaN,14985988,12588067,510.87,4.62,9.99,25.56,1016.23,10.02,-0.29,68,10.61,0,0.051928,1.503375,14010435,13516738,2.65,1.28,NaN,109.76,1010.89,28.95,273.78,78.585,10.429,10.511,NaN,NaN,EQU,5.7,42.4203133333333,-124.730678333333,10.2278666666667
2019-07-22 04:52:00,NaN,10,NaN,15018815,12496305,557.55,4.5,9.98,25.56,1016.17,10,-0.29,68,10.4,0,0.049557,1.51489,14014804,13521589,2.64,1.28,NaN,105.28,1010.87,28.96,263.236,75.204,10.234,10.309,NaN,NaN,EQU,3.17,42.4124066666667,-124.722883333333,10.2278666666667
2019-07-22 04:55:00,NaN,9.89,NaN,15075113,12395511,617.96,4.62,9.88,25.56,1016.18,9.89,-0.3,68,10.09,0,0.047286,1.527784,14026217,13531548,2.61,1.29,NaN,88.94,1010.87,28.96,243.682,69.053,9.876,9.964,NaN,NaN,EQU-DRAIN,3.27,42.4043983333333,-124.715136666667,10.2278666666667
2019-07-22 04:59:00,NaN,9.96,NaN,14732256,11702194,808.92,4.75,9.94,25.56,1015.84,9.96,-0.56,68,9.61,0,0.043705,1.546011,14009682,13516275,2.56,1.28,NaN,100.23,1010.54,28.97,216.324,60.662,9.436,9.522,NaN,NaN,EQU,9.41,42.397545,-124.709313333333,10.2278666666667
2019-07-22 05:02:00,NaN,9.89,NaN,14674930,11543981,866.12,4.75,9.88,25.56,1016.07,9.89,-0.31,68,9.57,0,0.042129,1.548867,14035541,13540844,2.57,1.28,NaN,89.53,1010.7,28.97,217.301,60.915,9.434,9.507,NaN,NaN,EQU,11.4,42.3965366666667,-124.708595,NaN
2019-07-22 05:05:00,NaN,10,NaN,14681764,11535249,873.41,4.94,9.97,25.56,1016.06,10,-0.27,68,9.54,0,0.041539,1.550378,14006821,13514013,2.55,1.28,NaN,105.82,1010.73,28.97,216.605,60.686,9.416,9.484,NaN,NaN,EQU,8.93,42.3964316666667,-124.708215,NaN
2019-07-22 05:08:00,NaN,9.93,NaN,14678764,11523355,878.24,4.75,9.91,25.56,1016.15,9.93,-0.34,68,9.52,0,0.04132,1.551285,13990092,13496979,2.57,1.28,NaN,93.56,1010.85,28.97,215.204,60.273,9.406,9.47,NaN,NaN,EQU,6.74,42.3962433333333,-124.70911,NaN
