#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 07 12 06  70  4.1 99.0 99.00 99.00 99.00 999 1016.2  11.9  11.4 999.0 99.0 99.00
2018 03 07 13 06  20  3.1 99.0 99.00 99.00 99.00 999 1016.6  11.5  11.4 999.0 99.0 99.00
2018 03 07 14 06  80  2.6 99.0 99.00 99.00 99.00 999 1016.8  12.2  11.3 999.0 99.0 99.00
2018 03 07 15 06  90  3.1 99.0 99.00 99.00 99.00 999 1016.8  12.5  11.4 999.0 99.0 99.00
2018 03 07 16 06  60  5.1 99.0 99.00 99.00 99.00 999 1016.9  11.3  11.4 999.0 99.0 99.00
2018 03 07 17 06 170  1.0 99.0 99.00 99.00 99.00 999 1017.7  11.7  11.4 999.0 99.0 99.00
2018 03 07 18 06 240  2.1 99.0 99.00 99.00 99.00 999 1017.7  11.9  11.5 999.0 99.0 99.00
2018 03 07 19 06 260  1.0 99.0 99.00 99.00 99.00 999 1017.4  13.4  11.6 999.0 99.0 99.00
2018 03 07 20 06 240  1.0 99.0 99.00 99.00 99.00 999 1017.3  13.4  11.6 999.0 99.0 99.00
2018 03 07 21 06 240  1.5 99.0 99.00 99.00 99.00 999 1017.0  13.5  11.9 999.0 99.0 99.00
2018 03 07 22 06 220  3.6 99.0 99.00 99.00 99.00 999 1016.9  13.1  12.4 999.0 99.0 99.00
2018 03 07 23 06 250  3.6 99.0 99.00 99.00 99.00 999 1016.8  13.0  12.3 999.0 99.0 99.00
2018 03 08 00 06 260  2.1 99.0 99.00 99.00 99.00 999 1016.8  13.2  12.4 999.0 99.0 99.00
2018 03 08 01 06 300  1.5 99.0 99.00 99.00 99.00 999 1016.3  13.6  12.4 999.0 99.0 99.00
2018 03 08 02 06 210  1.5 99.0 99.00 99.00 99.00 999 1016.3  13.0  12.2 999.0 99.0 99.00
2018 03 08 03 06 210  1.5 99.0 99.00 99.00 99.00 999 1017.0  12.8  12.2 999.0 99.0 99.00
2018 03 08 04 06   0  0.0 99.0 99.00 99.00 99.00 999 1017.8  12.7  12.1 999.0 99.0 99.00
2018 03 08 05 06 100  1.5 99.0 99.00 99.00 99.00 999 1018.3  12.6  12.0 999.0 99.0 99.00
2018 03 08 06 06 120  2.6 99.0 99.00 99.00 99.00 999 1018.3  12.6  12.0 999.0 99.0 99.00
2018 03 08 07 06 360  1.0 99.0 99.00 99.00 99.00 999 1019.0  12.5  12.1 999.0 99.0 99.00
2018 03 08 08 06  60  3.1 99.0 99.00 99.00 99.00 999 1018.9  12.4  12.0 999.0 99.0 99.00
2018 03 08 09 06  90  4.6 99.0 99.00 99.00 99.00 999 1018.9  11.9  11.9 999.0 99.0 99.00
2018 03 08 10 06  30  1.5 99.0 99.00 99.00 99.00 999 1019.3  11.9  11.8 999.0 99.0 99.00
2018 03 08 11 06  40  2.6 99.0 99.00 99.00 99.00 999 1019.0  12.1  11.9 999.0 99.0 99.00
2018 03 08 12 06  10  3.6 99.0 99.00 99.00 99.00 999 1019.3  11.7  11.8 999.0 99.0 99.00
2018 03 08 13 06  50  4.6 99.0 99.00 99.00 99.00 999 1018.9  11.5  11.8 999.0 99.0 99.00
2018 03 08 14 06  40  5.1 99.0 99.00 99.00 99.00 999 1019.3  11.4  11.8 999.0 99.0 99.00
2018 03 08 15 06  70  5.1 99.0 99.00 99.00 99.00 999 1019.6  11.2  11.9 999.0 99.0 99.00
2018 03 08 16 06  60  4.6 99.0 99.00 99.00 99.00 999 1020.1  11.2  11.8 999.0 99.0 99.00
2018 03 08 17 06  70  5.1 99.0 99.00 99.00 99.00 999 1020.0  11.6  11.8 999.0 99.0 99.00
